pid,ae_b_20,ae_b_60,ae_b_120,ae_b_250,ae_c_20,ae_c_60,ae_c_120,ae_c_250,rel20,win20,rel60,win60,rel120,win120,rel250,win250,gap_pct,group,abs_gap,gap_q,direction
P13084,22.49084249084249,41.61172161172161,49.08424908424909,40.54945054945055,20.916422078897664,37.75544818417057,45.392913692600125,33.99624415806362,-0.07000273167116242,True,-0.09267276810928127,True,-0.07520407178508708,True,-0.1616102389203823,True,-38.43900595294341,ผักสด,38.43900595294341,Q3,price FELL since training
P13085,23.6996336996337,43.498168498168496,53.35164835164835,44.13919413919414,22.35979980077499,39.86440404256185,49.381604498559305,36.69885994488503,-0.05653394967363647,True,-0.08353833232678856,True,-0.07441276841011393,True,-0.16856524772169185,True,-39.85459860753164,ผักสด,39.85459860753164,Q4 (largest gap),price FELL since training
P13086,5.091575091575091,8.498168498168498,13.772893772893774,11.758241758241759,4.875044393015432,8.271378443791317,13.417312105060061,11.514854724590595,-0.042527252307041054,True,-0.026686933122832105,True,-0.025817498754947755,True,-0.020699271086220477,True,45.74944071588367,ผักสด,45.74944071588367,Q4 (largest gap),price ROSE since training
P13087,9.010989010989011,10.604395604395604,12.06959706959707,18.882783882783883,9.238690065376925,10.4819824442322,11.895846021044385,18.006228757865262,0.025269263352805126,False,-0.011543624429916874,True,-0.014395762141087386,True,-0.04642086306552542,True,83.63751673595941,ผักสด,83.63751673595941,Q4 (largest gap),price ROSE since training
P13088,22.82051282051282,34.15750915750916,38.15018315018315,26.575091575091577,23.09834462819082,33.84907492613181,35.30237506684803,29.352014842050853,0.012174652246563967,False,-0.009029763556677306,True,-0.07464729781569744,True,0.10449345994209266,False,-45.226309113969926,ผักสด,45.226309113969926,Q4 (largest gap),price FELL since training
P13089,23.71794871794872,35.34798534798535,39.45054945054945,27.83882783882784,23.60556116907588,35.19397498050452,36.96465614514473,31.28206307547433,-0.0047385020605845525,True,-0.004356977235468021,True,-0.06301289437098322,True,0.12368463415848577,False,-43.241676408884906,ผักสด,43.241676408884906,Q4 (largest gap),price FELL since training
P13090,7.472527472527473,16.336996336996336,12.783882783882785,14.322344322344323,7.86296140230619,15.626448606833433,11.953207246549837,13.086888016361893,0.052249246485093,False,-0.0434931682364288,True,-0.0649783443243251,True,-0.08626075998291645,True,-11.135456722048906,ผักสด,11.135456722048906,Q2,price FELL since training
P13091,16.923076923076923,20.366300366300365,14.578754578754578,25.164835164835164,20.701829903291696,25.018220726823632,20.772847717061584,28.43204294281565,0.22328994883087291,False,0.22841263640698775,False,0.4248712127532192,False,0.12983227414682275,False,-37.3507492587547,ผักสด,37.3507492587547,Q3,price FELL since training
P13092,3.1135531135531136,5.402930402930403,5.1098901098901095,4.9633699633699635,3.358752128405449,3.543673658545637,3.4524281051132704,3.7838772574623865,0.07875215418198533,False,-0.3441200618420618,True,-0.324363532117618,True,-0.23763948982492142,True,-15.791674586580504,ผักสด,15.791674586580504,Q2,price FELL since training
P14001,6.282051282051282,13.864468864468865,10.457875457875458,9.853479853479854,6.399958083044479,13.890683198586489,10.481829842368326,9.908304829300542,0.018768837709121113,False,0.0018907564634375914,False,0.002290559357811856,False,0.0055640217096832294,False,-37.33066132264529,ผลไม้,37.33066132264529,Q3,price FELL since training
P14002,6.318681318681318,14.505494505494505,10.238095238095237,8.498168498168498,6.603655790671324,14.896711454286681,10.60793456751785,8.497083098023802,0.04510030774102694,False,0.026970259348551493,False,0.03612384147848774,False,-0.0001277216549577415,True,-33.25649891151236,ผลไม้,33.25649891151236,Q3,price FELL since training
P14003,6.721611721611722,15.604395604395604,11.41025641025641,7.802197802197802,7.045797313089336,15.866332434909248,11.643280574253627,7.901548630151993,0.04823033595280039,False,0.016786092659677187,False,0.020422342462677368,False,0.012733697667368118,False,-16.50558017835211,ผลไม้,16.50558017835211,Q2,price FELL since training
P14005,0.21978021978021978,0.6153846153846154,0.8424908424908425,1.794871794871795,0.34379752302344463,0.47948819813710863,0.626941170884576,1.4624382969223972,,False,-0.22083167802719852,True,-0.25584808847178586,True,-0.18521294885752157,True,23.37457391743467,ผลไม้,23.37457391743467,Q3,price ROSE since training
P14007,4.175824175824176,6.666666666666667,9.413919413919414,8.424908424908425,4.216782566391942,6.232002412006532,7.98985096299168,6.359850565592448,0.009808456688596477,False,-0.0651996381990203,True,-0.1512726408962146,True,-0.24511338938837465,True,23.04060434372049,ผลไม้,23.04060434372049,Q3,price ROSE since training
