product_id,group,category,status,move_rate,mean_price,raw_reports,adf_p_min,adf_p_max
P13046,Fresh Vegetables,Retail,active,0.01727447216890595,59.52757793764988,1921.0,0.03133701322291879,0.030921564646798915
P13047,Organic Veg & Fruits,Retail,active,0.004318618042226488,253.17745803357315,223.0,0.4408695147164094,0.4408695147164094
P13048,Organic Veg & Fruits,Retail,active,0.0014395393474088292,246.8273381294964,235.0,0.6279246863740815,0.6279246863740815
P13049,Organic Veg & Fruits,Retail,active,0.0014395393474088292,125.57170263788969,237.0,0.9675770983619689,0.9675770983619689
P13050,Organic Veg & Fruits,Retail,active,0.008637236084452975,169.47865707434053,240.0,0.07864138442395968,0.07864138442395968
P13051,Organic Veg & Fruits,Retail,active,0.004318618042226488,209.3621103117506,246.0,0.8616683346500651,0.8616683346500651
P13052,Organic Veg & Fruits,Retail,active,0.0009596928982725527,192.74820143884892,229.0,0.26758314055702026,0.26758314055702026
P13053,Organic Veg & Fruits,Retail,active,0.007197696737044146,293.75347721822544,237.0,0.0037699342433289485,0.0037699342433289485
P13054,Organic Veg & Fruits,Retail,active,0.0,300.0,232.0,,
P13055,Organic Veg & Fruits,Retail,active,0.0023992322456813818,109.79616306954436,240.0,3.7615339349035426e-08,3.7615339349035426e-08
P13056,Organic Veg & Fruits,Retail,active,0.0047984644913627635,111.61151079136691,252.0,0.07311513855602039,0.07311513855602039
P13057,Organic Veg & Fruits,Retail,active,0.0023992322456813818,99.32374100719424,247.0,0.019568435486838457,0.019568435486838457
P13058,Organic Veg & Fruits,Retail,active,0.00527831094049904,106.27002398081535,248.0,0.5640658966651915,0.5640658966651915
P13059,Fresh Vegetables,Retail,active,0.02543186180422265,90.38848920863309,1067.0,0.5391984616556783,0.6324161228243773
P13060,Organic Veg & Fruits,Retail,active,0.0023992322456813818,382.50359712230215,131.0,0.8856559979630204,0.8856559979630204
P13061,Organic Veg & Fruits,Retail,active,0.0009596928982725527,383.2230215827338,183.0,0.971040599393417,0.971040599393417
